python,BAN-B403,import_pickle,warning,minor,security,"Consider possible security implications associated with these modules: `pickle`, `cPickle`, `dill`."
python,BAN-B404,import_subprocess,warning,minor,security,Consider possible security implications associated with the `subprocess` module.
python,BAN-B405,import_xml_etree,warning,minor,security,"Using various methods to parse untrusted XML data is known to be vulnerable to XML attacks. Replace vulnerable imports with the equivalent [defusedxml](https://pypi.org/project/defusedxml) package, or make sure `defusedxml.defuse_stdlib()` is called."
python,BAN-B406,import_xml_sax,warning,minor,security,"Using various methods to parse untrusted XML data is known to be vulnerable to XML attacks. Replace vulnerable imports with the equivalent [defusedxml](https://pypi.org/project/defusedxml) package, or make sure `defusedxml.defuse_stdlib()` is called."
python,BAN-B407,import_xml_expat,warning,minor,security,"Using various methods to parse untrusted XML data is known to be vulnerable to XML attacks. Replace vulnerable imports with the equivalent [defusedxml](https://pypi.org/project/defusedxml) package, or make sure `defusedxml.defuse_stdlib()` is called."
python,BAN-B408,import_xml_minidom,warning,minor,security,"Using various methods to parse untrusted XML data is known to be vulnerable to XML attacks. Replace vulnerable imports with the equivalent [defusedxml](https://pypi.org/project/defusedxml) package, or make sure `defusedxml.defuse_stdlib()` is called."
python,BAN-B409,import_xml_pulldom,warning,minor,security,"Using various methods to parse untrusted XML data is known to be vulnerable to XML attacks. Replace vulnerable imports with the equivalent [defusedxml](https://pypi.org/project/defusedxml) package, or make sure `defusedxml.defuse_stdlib()` is called."
python,BAN-B410,import_lxml,warning,minor,security,Using various methods to parse untrusted XML data is known to be vulnerable to XML attacks. Replace vulnerable imports with the equivalent [defusedxml](https://pypi.org/project/defusedxml) package.
python,BAN-B411,import_xmlrpclib,warning,major,security,XMLRPC is particularly dangerous as it is also concerned with communicating data over a network. Use `defused.xmlrpc.monkey_patch()` function to monkey-patch xmlrpclib and mitigate remote XML attacks.
python,BAN-B412,import_httpoxy,warning,major,security,"httpoxy is a set of vulnerabilities that affect application code running in CGI, or CGI-like environments. The use of CGI for web applications should be avoided to prevent this class of attack. More details are available at [httpoxy.org](https://httpoxy.org/)."
python,BAN-B413,import_pycrypto,warning,major,security,pycrypto library is known to have publicly disclosed [buffer overflow vulnerability](https://github.com/dlitz/pycrypto/issues/176). It is no longer actively maintained and has been deprecated in favor of pyca/cryptography library.
python,BAN-B414,import_pycryptodome,warning,major,security,"pycryptodome is a direct fork of pycrypto that has not fully addressed the issues inherent in PyCrypto. It seems to exist, mainly, as an API compatible continuation of pycrypto and should be deprecated in favor of pyca/cryptography which has more support among the Python community."
python,BAN-B501,request_with_no_cert_validation,warning,major,security,Encryption in general is typically critical to the security of many applications. Using TLS can greatly increase security by guaranteeing the identity of the party you are communicating with. This is accomplished by one or both parties presenting trusted certificates during the connection initialization phase of TLS.
python,BAN-B502,ssl_with_bad_version,warning,major,security,"Several highly publicized exploitable flaws have been discovered in all versions of SSL and early versions of TLS. It is strongly recommended that use of the following known broken protocol versions be avoided:

 - SSL v2
 - SSL v3
 - TLS v1
 - TLS v1.1"
python,BAN-B503,ssl_with_bad_defaults,warning,minor,security,"Several highly publicized exploitable flaws have been discovered in all versions of SSL and early versions of TLS. It is strongly recommended that use of the following known broken protocol versions be avoided:

 - SSL v2
 - SSL v3
 - TLS v1
 - TLS v1.1"
python,BAN-B504,ssl_with_no_version,warning,minor,security,"Several highly publicized exploitable flaws have been discovered in all versions of SSL and early versions of TLS. It is strongly recommended that use of the following known broken protocol versions be avoided:

 - SSL v2
 - SSL v3
 - TLS v1
 - TLS v1.1"
python,BAN-B505,weak_cryptographic_key,warning,major,security,"As computational power increases, so does the ability to break ciphers with smaller key lengths. The recommended key length size for RSA and DSA algorithms is 2048 and higher. 1024 bits and below are now considered breakable. EC key length sizes are recommended to be 224 and higher with 160 and below considered breakable."
python,BAN-B506,yaml_load,warning,minor,security,"The yaml.load function provides the ability to construct an arbitrary Python object, which may be dangerous if you receive a YAML document from an untrusted source. The function `yaml.safe_load` limits this ability to simple Python objects like integers or lists."
python,BAN-B507,ssh_no_host_key_verification,warning,major,security,"Encryption in general is typically critical to the security of many applications. Using SSH can greatly increase security by guaranteeing the identity of the party you are communicating with. This is accomplished by one or both parties presenting trusted host keys during the connection initialization phase of SSH.

When paramiko methods are used, host keys are verified by default."
python,BAN-B601,paramiko_calls,warning,major,security,Paramiko is a Python library designed to work with the SSH2 protocol for secure (encrypted and authenticated) connections to remote machines. It is intended to run commands on a remote host. These commands are run within a shell on the target and are thus vulnerable to various shell injection attacks. Use of Paramiko’s “exec_command” or “invoke_shell” methods should be reviewed to ensure that the input is sanitized.
python,BAN-B602,subprocess_popen_with_shell_equals_true,warning,major,security,"Python possesses many mechanisms to invoke an external executable. However, doing so may present a security issue if appropriate care is not taken to sanitize any user provided or variable input. Subprocess invocation using a command shell is dangerous as it is vulnerable to various shell injection attacks. Great care should be taken to sanitize all input in order to mitigate this risk. Calls of this type are identified by a parameter of ‘shell=True’ being given."
python,BAN-B603,subprocess_without_shell_equals_true,warning,minor,security,"Spawning of a subprocess without the use of a command shell is not vulnerable to shell injection attacks, but care should still be taken to ensure validity of input."
python,BAN-B604,any_other_function_with_shell_equals_true,warning,major,security,Method calls for the presence of a keyword parameter shell equalling true can be vulnerable to shell injection issues. This issue is intended to catch custom wrappers to vulnerable methods that may have been created.
python,BAN-B605,start_process_with_a_shell,warning,minor,security,Spawning of a subprocess using a command shell is dangerous as it is vulnerable to various shell injection attacks. Great care should be taken to sanitize all input in order to mitigate this risk. Calls of this type are identified by the use of certain commands which are known to use shells. 
python,BAN-B606,start_process_with_no_shell,warning,minor,security,"Spawning of a subprocess in a way that doesn’t use a shell is generally safe, but it maybe useful for penetration testing workflows to track where external system calls are used."
python,BAN-B607,start_process_with_partial_path,warning,minor,security,Python possesses many mechanisms to invoke an external executable. If the desired executable path is not fully qualified relative to the filesystem root then this may present a potential security risk.
python,BAN-B608,hardcoded_sql_expressions,warning,major,security,"An SQL injection attack consists of insertion or “injection” of a SQL query via the input data given to an application. It is a very common attack vector. Unless care is taken to sanitize and control the input data when building such SQL statement strings, an injection attack becomes possible."
python,BAN-B609,linux_commands_wildcard_injection,warning,major,security,The use of partially qualified paths may result in unintended consequences if an unexpected file or symlink is placed into the path location given. This becomes particularly dangerous when combined with commands used to manipulate file permissions or copy data off of a system.
python,BAN-B610,django_extra_used,warning,minor,security,"Use of `extra` in Django querysets should be audited, since unsanitized strings can open up security vulnerabilities."
python,BAN-B611,django_rawsql_used,warning,minor,security,"Use of `extra` in Django querysets should be audited, since unsanitized strings can open up security vulnerabilities."
python,BAN-B701,jinja2_autoescape_false,warning,critical,security,"When autoescaping is enabled, Jinja2 will filter input strings to escape any HTML content submitted via template variables. Without escaping HTML input the application becomes vulnerable to Cross Site Scripting (XSS) attacks."
python,BAN-B702,use_of_mako_templates,warning,major,security,"Unlike Jinja2 (an alternative templating system), Mako has no environment wide variable escaping mechanism. Because of this, all input variables must be carefully escaped before use to prevent possible vulnerabilities to Cross Site Scripting (XSS) attacks."
python,BAN-B703,django_mark_safe,warning,minor,security,Use of `mark_safe()` may expose cross-site scripting vulnerabilities and should be reviewed.
python,FLK8-C901,Function is too complex,warning,major,bug-risk,"Too many decision blocks were found, which is why the code has been tagged as complex. You should consider refactoring the code for simplicity. Read more about cyclomatic complexity [here](https://en.wikipedia.org/wiki/Cyclomatic_complexity)."
python,FLK8-D100,Missing docstring in public module,info,minor,doc,
python,FLK8-D101,Missing docstring in public class,info,minor,doc,
python,FLK8-D102,Missing docstring in public method,info,minor,doc,
python,FLK8-D103,Missing docstring in public function,info,minor,doc,It is recommended to have docstrings in public functions.
python,FLK8-D104,Missing docstring in public package,info,minor,doc,
python,FLK8-D105,Missing docstring in magic method,info,minor,doc,
python,FLK8-D106,Missing docstring in public nested class,info,minor,doc,
python,FLK8-D107,Missing docstring in `__init__`,info,minor,doc,It is recommended to have docstrings in the `__init__` method.
python,FLK8-D200,One-line docstring should fit on one line with quotes,info,minor,doc,
python,FLK8-D201,No blank lines allowed before function docstring,info,minor,doc,
python,FLK8-D202,No blank lines allowed after function docstring,info,minor,doc,
python,FLK8-D203,1 blank line required before class docstring,info,minor,doc,
python,FLK8-D204,1 blank line required after class docstring,info,minor,doc,
python,FLK8-D205,1 blank line required between summary line and description,info,minor,doc,
python,FLK8-D206,"Docstring should be indented with spaces, not tabs",info,minor,doc,"It is recommended to use spaces in the docstrings, just as the code."
python,FLK8-D207,Docstring is under-indented,info,minor,doc,It is recommended to properly indent docstrings for readability. 
python,FLK8-D208,Docstring is over-indented,info,minor,doc,It is recommended to properly indent docstrings for readability. 
python,FLK8-D209,Multi-line docstring closing quotes should be on a separate line,info,minor,doc,
python,FLK8-D210,No whitespaces allowed surrounding docstring text,info,minor,doc,
python,FLK8-D211,No blank lines allowed before class docstring,info,minor,doc,
python,FLK8-D212,Multi-line docstring summary should start at the first line,info,minor,doc,
python,FLK8-D213,Multi-line docstring summary should start at the second line,info,minor,doc,
python,FLK8-D214,Section is over-indented,info,minor,doc,
python,FLK8-D215,Section underline is over-indented,info,minor,doc,
python,FLK8-D300,Use “”“triple double quotes”“”,info,minor,doc,Use of triple-quotes is recommended to specify docstrings.
python,FLK8-D301,Use r”“” if any backslashes in a docstring,info,minor,doc,"If there are backslashes in a docstring, please raw strings."
python,FLK8-D302,Use u”“” for Unicode docstrings,info,minor,doc,
python,FLK8-D400,First line should end with a period,info,minor,doc,
python,FLK8-D401,First line should be in imperative mood,info,minor,doc,
python,FLK8-D401,First line should be in imperative mood; try rephrasing,info,minor,doc,
python,FLK8-D402,First line should not be the function’s “signature”,info,minor,doc,
python,FLK8-D403,First word of the first line should be properly capitalized,info,minor,doc,
python,FLK8-D404,First word of the docstring should not be This,info,minor,doc,
python,FLK8-D405,Section name should be properly capitalized,info,minor,doc,
python,FLK8-D406,Section name should end with a newline,info,minor,doc,
python,FLK8-D407,Missing dashed underline after section,info,minor,doc,
python,FLK8-D408,Section underline should be in the line following the section’s name,info,minor,doc,
python,FLK8-D409,Section underline should match the length of its name,info,minor,doc,
python,FLK8-D410,Missing blank line after section,info,minor,doc,
python,FLK8-D411,Missing blank line before section,info,minor,doc,
python,FLK8-D412,No blank lines allowed between a section header and its content,info,minor,doc,
python,FLK8-D413,Missing blank line after last section,info,minor,doc,
python,FLK8-D414,Section has no content,info,minor,doc,
python,FLK8-E101,Indentation contains mixed spaces and tabs,warning,major,bug-risk,"Indentation has has both tabs and spaces in it. You should use either tabs or spaces, but not both."
python,FLK8-E111,Indentation is not a multiple of four,warning,major,style,PEP8 recommends that Python code indentation be a multiple of four.
python,FLK8-E112,Expected an indented block,warning,major,bug-risk,This issue occurs when code is not indented but should be.
python,FLK8-E113,Unexpected indentation,error,major,bug-risk,A line is indented when it shouldn’t be. Usually this will mean that multiple lines need to be indented at the same level.
python,FLK8-E114,Indentation is not a multiple of four in comments,info,minor,style,Comment indentation should be a multiple of four.
python,FLK8-E115,Expected an indented block in comments,info,minor,style,An indented block comment was expected but a non-indented block comment was found instead.
python,FLK8-E116,Unexpected indentation in comments,info,minor,style,Comments should be indented relative to the code in the block they are in.
python,FLK8-E121,Continuation line under-indented for hanging indent,info,minor,style,A line is less indented than it should be for hanging indents.
python,FLK8-E122,Continuation line missing indentation or outdented,info,minor,style,A continuation line is not indented as far as it should be or is indented too far.
python,FLK8-E123,Closing bracket does not match indentation of opening bracket's line,info,minor,style,Closing brackets should match the same indentation level of the line that their opening bracket started on.
python,FLK8-E124,Closing bracket does not match visual indentation,info,minor,style,Closing brackets should match the indentation of the opening bracket.
python,FLK8-E125,Continuation line with same indent as next logical line,info,minor,style,"Continuation lines should not be indented at the same level as the next logical line. Instead, they should be indented to one more level so as to distinguish them from the next line."
python,FLK8-E126,Continuation line over-indented for hanging indent,info,minor,style,A continuation line is indented farther than it should be for a hanging indent.
python,FLK8-E127,Continuation line over-indented for visual indent,info,minor,style,A continuation line is indented farther than it should be for a visual indent.
python,FLK8-E128,Continuation line under-indented for visual indent,info,minor,style,A continuation line is under-indented for a visual indentation.
python,FLK8-E129,Visually indented line with same indent as next logical line,info,minor,style,A visual indented line has the same indentation as the next logical line. This can make it hard to read.
python,FLK8-E131,Continuation line unaligned for hanging indent,info,minor,style,A continuation line is unaligned for hanging indent.
python,FLK8-E201,Whitespace after `(`,info,minor,style,Open parentheses should not have any space before or after them.
python,FLK8-E202,Whitespace before `)`,info,minor,style,Closing parentheses should not have any before after them.
python,FLK8-E203,Whitespace before `:`,info,minor,style,Colons should not have any space before them.
python,FLK8-E211,Whitespace before `(`,info,minor,style,Open parentheses should not have any space before or after them.
python,FLK8-E221,Multiple spaces found before operator,info,minor,style,There should be only one space before an operator.
python,FLK8-E222,Multiple spaces found after operator,info,minor,style,There should be only one space after an operator.
python,FLK8-E223,Tab found before operator,info,minor,style,There should be only one space before or after operators.
python,FLK8-E224,Tab found after operator,info,minor,style,There should be only one space before or after operators.
python,FLK8-E225,Missing whitespace around operator,info,minor,style,There should be one space before and after all operators.
python,FLK8-E226,Missing whitespace around arithmetic operator,info,minor,style,"There should be one space before and after an arithmetic operator (`+`, `-`, `/`, and `*`)."
python,FLK8-E227,Missing whitespace around bitwise or shift operator,info,minor,style,"There should be one space before and after bitwise and shift operators (`<<`, `>>`, `&`, `|`, `^`)."
python,FLK8-E228,Missing whitespace around modulo operator,info,minor,style,The modulo operator (`%`) should have whitespace on either side of it.
python,FLK8-E231,"Missing whitespace after ',', ';', or ':'",info,minor,style,"There should be whitespace after the characters `,`, `;`, and `:`."
python,FLK8-E241,"Multiple spaces after ','",info,minor,style,"There should be only one space after the `,` character."
python,FLK8-E242,"Tab after ','",info,minor,style,"There should be only one space after the `,` character."
python,FLK8-E251,Unexpected spaces around keyword / parameter equals,info,minor,style,There should be no spaces before or after the `=` in a function definition.
python,FLK8-E261,At least two spaces before inline comment,info,minor,style,"Inline comments should have two spaces before them. Often programmers will only include one space, which will trigger this warning."
python,FLK8-E262,Inline comment should start with `# `,info,minor,style,Inline comments should have one space before the pound sign (`#`) and the comment itself.
python,FLK8-E265,Block comment should start with `# `,info,minor,style,Block comments should have one space before the pound sign (`#`) and the comment itself.
python,FLK8-E266,Too many leading `#` for block comment,info,minor,style,There should be only one leading `#` for a block comment.
python,FLK8-E271,Multiple spaces after keyword,info,minor,style,There should be only one space after a keyword.
python,FLK8-E272,Multiple spaces before keyword,info,minor,style,There should be only one space before a keyword.
python,FLK8-E273,Tab after keyword,info,minor,style,There should be only one space after a keyword.
python,FLK8-E274,Tab before keyword,info,minor,style,There should be only one space before a keyword.
python,FLK8-E275,Missing whitespace after keyword,info,minor,style,There should be one space after keywords.
python,FLK8-E301,"Expected 1 blank line, found 0",info,minor,style,One blank line is expected between the methods of a class.
python,FLK8-E302,"Expected 2 blank lines, found 0",info,minor,style,Two blank lines are expected between functions and classes.
python,FLK8-E303,Too many blank lines found,info,minor,style,Two blank lines are expected between functions and classes and one blank line is expected between methods of a class.
python,FLK8-E304,Blank lines found after function decorator,info,minor,style,There should be no blank lines between a function decorator and the function it is decorating.
python,FLK8-E305,Expected 2 blank lines after end of function or class,info,minor,style,"Functions and classes should have two blank lines after them, separating them from other functions and classes.
"
python,FLK8-E306,Expected 1 blank line before a nested definition,info,minor,style,Nested functions and classes should have one blank line before them.
python,FLK8-E401,Multiple imports on one line,info,minor,style,Imports from different modules should occur on different lines.
python,FLK8-E402,Module level import not at top of file,info,minor,style,All module level imports should be at the top of the file. This means that there should be no statements in between module level imports.
python,FLK8-E501,Line too long,info,minor,style,Line lengths are recommended to be no greater than 79 characters.
python,FLK8-E502,The backslash is redundant between brackets,info,minor,style,There is no need for backslashes between brackets.
python,FLK8-E701,Multiple statements on one line (colon),info,major,style,Multiple statements should be on their own separate lines. This improves readability.
python,FLK8-E702,Multiple statements on one line (semicolon),info,minor,style,Multiple statements should not be on the same line separated by a semicolon. They should be on their own separate lines.
python,FLK8-E703,Statement ends with a semicolon,info,minor,style,"Unlike programming languages like Java and C#, statements in Python do not need to end with a semicolon. They can be removed."
python,FLK8-E704,Multiple statements on one line (def),info,major,style,Multiple statements of a function definition should be on their own separate lines.
python,FLK8-E711,Comparison to None should be 'if cond is None:',warning,minor,bug-risk,"Comparisons to the singleton objects, like `True`, `False`, and `None`, should be done with identity, not equality. Use “is” or “is not”."
python,FLK8-E712,Comparison to True should be 'if cond is True:' or 'if cond:',warning,minor,bug-risk,"When comparing a variable to `True`, you should use the form `if x is True` or simply `if x`. The most common incorrect form is `if x == True`."
python,FLK8-E713,Test for membership should be 'not in',warning,minor,bug-risk,Tests for membership should use the form `x not in the_list` rather than `not x in the_list`. The former example is simply more readable.
python,FLK8-E714,Test for object identity should be 'is not',warning,minor,bug-risk,Tests for object identity should use the form `x is not None` rather than `not x is None`. The former example is simply more readable.
python,FLK8-E722,"Do not use bare `except`, specify exception instead",warning,minor,bug-risk,Using `except` without a specific exception can be error prone.
python,FLK8-E731,"Do not assign a lambda expression, use a `def`",warning,minor,bug-risk,"Lambdas should not be assigned to a variable. Instead, they should be defined as functions. The primary reason for this is debugging. Lambdas show as `<lambda>` in tracebacks, where functions will display the function’s name."
python,FLK8-E741,"Do not use variables named 'l', 'O', or 'I'",warning,major,style,"Variables named `I`, `O`, and `l` can be very hard to read. This is because the letter `I` and the letter `l` are easily confused, and the letter `O` and the number `0` can be easily confused.

Change the names of these variables to something more descriptive.

"
python,FLK8-E742,"Do not define classes named 'l', 'O', or 'I'",warning,major,style,"Classes named `I`, `O`, and `l` can be very hard to read. This is because the letter `I` and the letter `l` are easily confused, and the letter `O` and the number `0` can be easily confused.

Change the names of these classes to something more descriptive."
python,FLK8-E743,"Do not define functions named 'l', 'O', or 'I'",warning,major,style,"Functions named `I`, `O`, and `l` can be very hard to read. This is because the letter `I` and the letter `l` are easily confused, and the letter `O` and the number `0` can be easily confused.

Change the names of these functions to something more descriptive."
python,FLK8-F402,import module from line N shadowed by loop variable,warning,major,bug-risk,Loop variables should not redefine the name of modules that are imported.
python,FLK8-F403,‘from module import *’ used; unable to detect undefined names,warning,major,bug-risk,"`from module import *` is discouraged because the programmer often won’t know where an imported object is defined. The imported module, class, or function should be explicitly defined."
python,FLK8-F404,future import(s) name after other statements,warning,major,style,Imports from `__future__` should be the first imports in a file.
python,FLK8-F405,"name may be undefined, or defined from star imports: module",warning,major,bug-risk,"This warning occurs in conjunction with issue FLK8-F403, `'from module import *'` used. It means that the variable name could be undefined, but we cannot be sure because it also could also be imported in the star imports.

Confirm that the variable is defined in the star imports. If it is, explicitly import it instead of importing `*`. If not, then define the variable."
python,FLK8-F406,`from module import *` is only allowed at module level,warning,major,bug-risk,"Importing `*` is generally discouraged, but if there's a need regardless, such imports should only be done on module level."
python,FLK8-F407,an undefined __future__ feature name was imported,warning,critical,bug-risk,The imported name does not exist in the `__future__` package.
python,FLK8-F601,Dictionary key name repeated with different values,warning,major,bug-risk,All dictionary keys should be unique.
python,FLK8-F602,Dictionary key variable name repeated with different values,warning,major,bug-risk,All dictionary keys should be unique.
python,FLK8-F621,Too many expressions in an assignment with star-unpacking,warning,major,bug-risk,Too many expressions found in starred assignment. This can be error prone.
python,FLK8-F622,"Two or more starred expressions in an assignment (a, *b, *c = d)",warning,major,bug-risk,There are more than one starred expressions (*x) in an assignment. This is a SyntaxError.
python,FLK8-F631,"Assertion test is a tuple, which are always True",warning,major,bug-risk,"A tuple with at least one element is always truthy, so the assertion will always pass. Remove the parentheses."
python,FLK8-F701,`break` statement used outside of a `while` or `for` loop,warning,major,bug-risk,break statement should not be used outside a loop.
python,FLK8-F702,`continue` statement outside of a `while` or `for` loop,warning,major,bug-risk,continue statement should not be used outside a loop.
python,FLK8-F703,`continue` statement used in a `finally` block in a loop,warning,minor,bug-risk,"continue statement doesn't have any effect in the finally block, and can be removed."
python,FLK8-F704,`yield` or `yield from` statement used outside of a function,warning,major,bug-risk,yield should not be used outside of a function.
python,FLK8-F705,`return` statement used with arguments inside a generator,warning,major,bug-risk,A return statement with arguments should not be used inside a generator.
python,FLK8-F706,`return` statement used outside of a function or method,warning,major,bug-risk,Return statement should not be used outside of a function or method.
python,FLK8-F707,`except:` block found as not the last exception handler,warning,major,bug-risk,A bare exception catcher should always be the last block in a `try...except`.
python,FLK8-F721,doctest syntax error syntax error in forward type annotation,,,,
python,FLK8-F722,doctest syntax error syntax error in forward type annotation,,,,
python,FLK8-F812,List comprehension redefines name from line N,warning,minor,bug-risk,A list comprehension is using the same name as another variable defined in the module. Either change the variable name in the list comprehension or change it in the module.
python,FLK8-F821,Undefined name detected,error,critical,bug-risk,The variable name is not defined where it is used.
python,FLK8-F822,Undefined name detected in `__all__`,error,critical,bug-risk,An undefined module was specified in the `__all__` list. Ensure that it is specified in your file or remove the variable from `__all__`.
python,FLK8-F823,Local variable name referenced before assignment,error,critical,bug-risk,Local variables should be defined before they are referenced.
python,FLK8-F831,Duplicate argument in function definition,error,critical,bug-risk,Two or more parameters in a function definition have the same name. All names in the function definition should be distinct.
python,FLK8-F841,Local variable is assigned to but never used,warning,minor,bug-risk,A local variable in your function was defined but is not being used. This local variable should be removed.
